seq,stddev,N_IN_Conn_P_Src,N_IN_Conn_P_Dst,duration,pkts,bytes,srate,drate,proto,state,label
55992,0.8484180242664948,83,19,102.29594020084538,5600,470300,56480.17720700454,96.98043097478197,udp,FIN,ddos
9717,0.08758044250677094,45,91,16.2136457453667,550,361253,86086.68849892645,0.21569178726476013,udp,CON,ddos
33350,1.330435765680265,95,82,110.10057816314833,17,321357,4884.180657814012,63.41733233886787,tcp,CON,normal
47099,2.117694733660603,52,95,80.07746241698442,335,489752,2606.594258430082,78.99262477501527,tcp,INT,normal
133,0.7998946103132982,75,19,50.51575924724955,310,480680,3672.4007115673107,28.006041895831235,icmp,CON,dos
51991,0.8176925204057954,62,32,65.58026372466036,6370,260995,112018.65370251458,11.705027370359511,udp,FIN,ddos
68922,0.1386376411691788,96,86,18.060442431796375,749,227500,2715.972188335818,2.436844088422352,tcp,CON,normal
36539,0.3383588694845466,69,97,26.098777693234577,5730,372020,20847.74346630661,7.440693636244089,tcp,CON,ddos
99280,0.25205170316892966,46,22,34.369724839573664,4785,353809,4241.0572551584855,54.303404276303446,icmp,CON,dos
7214,0.9857661826646431,70,57,46.18214933481156,556,216572,2870.911113846579,83.9167403545615,tcp,CON,normal
44224,1.1301598229825869,186,98,109.86272387716318,327,425067,3792.5803963692947,6.313086526548862,tcp,CON,reconnaissance
91656,4.462134657522553,21,53,44.10891542679387,8930,347546,82310.59476513515,11.318037793176872,tcp,INT,ddos
68372,0.11407721929820838,44,89,62.86070501110613,1280,167055,7632.035679633262,0.5103002114093091,tcp,CON,ddos
68275,1.3739410788329083,76,73,19.443977343979647,500,51935,845.6579066529747,28.227739876357827,udp,CON,normal
4135,1.1214003842664184,47,49,88.31704815304742,1295,114322,1431.3201372786368,92.12463861110514,tcp,CON,dos
91429,1.0892281433714772,33,15,67.23414160715511,713,419852,1423.6106291009594,27.62879978632985,tcp,FIN,normal
39602,3.097234816636248,90,81,52.78945505054664,4175,53480,4196.00460579472,44.081444701015485,tcp,CON,dos
73890,0.34513607316490874,49,91,113.66242868051766,624,333765,2991.2369819390765,17.89573957516517,tcp,FIN,normal
15691,0.062441719815809815,74,52,106.87821064617626,8670,124868,10424.208558842618,11.628453642676885,tcp,INT,ddos
1910,1.673354670845758,66,41,79.14169317006733,904,464873,1936.0541486343848,18.239444660798853,tcp,CON,normal
91240,0.6350407132641294,81,58,110.6175669263771,410,266444,2781.6977941064,21.04328340810755,udp,CON,normal
80033,0.026619685800434452,88,83,67.77425061017378,8880,111413,31439.72498883384,13.028882578026579,udp,FIN,ddos
12063,0.4342736435317917,54,96,99.23263126868031,143,380414,199.26549723357004,79.15530115032728,tcp,CON,normal
75387,0.5551327012884555,98,28,49.13581024205816,901,408156,1901.380670011984,47.724563839039604,tcp,CON,normal
93238,1.438947579127415,81,93,10.410216217562368,3970,158076,57649.959599869406,53.97694275614893,tcp,INT,ddos
34732,0.28417478357296483,22,61,119.29783659490361,3595,230607,4523.834233082477,37.46505752925574,tcp,CON,dos
5154,0.799234574087488,88,61,19.876616867667874,3590,92925,113545.99980128219,21.07428408530496,tcp,CON,ddos
10482,0.9880474568520359,45,43,30.181953201039455,652,186553,2502.062321699337,9.39016645423193,tcp,CON,reconnaissance
99271,0.9221623462195311,80,68,19.573243627591314,739,207819,2357.5256381212594,7.592570306458867,tcp,INT,normal
66426,5.471074690517146,56,90,40.498204677931426,3190,425988,80063.65622996404,18.514202574569083,tcp,CON,ddos
63601,0.06985811344116574,53,14,34.71432676702692,648,251849,1290.6945197864964,85.01761932985958,tcp,CON,normal
84982,4.522928903210353,41,75,72.13266872365963,970,91836,1428.6423227546381,21.654518957841738,tcp,FIN,normal
71998,1.308185477971852,36,50,119.57520527029972,802,199390,12.889006053039566,35.48195917010419,tcp,CON,reconnaissance
28206,2.382452166838353,63,43,6.3020341492127345,712,417293,391.1515617272357,57.27516437501641,tcp,CON,theft
88888,0.8442119385369939,93,63,93.41339515208536,278,322748,892.6003062696717,51.14131050087121,tcp,INT,theft
81543,0.9072591398020805,87,29,15.359902936853977,4090,336614,3202.899631939713,66.5820629731518,tcp,CON,dos
44150,3.1720000791569007,47,63,2.3811831208412455,652,128052,1063.365017974608,19.431482955105462,tcp,CON,normal
49113,3.3941021021426145,13,75,76.62957983706326,662,28544,620.4826160993518,52.40489287058553,udp,FIN,normal
10941,0.4090697640940566,88,27,104.7979541490952,91,253062,3081.561988264074,76.77491594402841,udp,CON,normal
59011,0.3332945224251663,26,53,21.15664449930079,698,411169,3258.784942925621,38.75069547543638,tcp,URP,normal
76795,1.0284686019460092,46,57,40.99431254324904,410,40763,298.45967381374527,97.18943983880618,tcp,CON,dos
24486,3.4580388128608783,97,44,20.250855756565038,190,428307,96612.82870472127,57.79494328927345,udp,CON,ddos
89300,0.5836977972404016,45,88,108.78100180878074,1895,170786,3030.8247322576285,67.4826557818649,tcp,URP,dos
1068,1.5833921972858394,67,48,32.44398152974229,6450,133416,49634.68778154839,45.90877396549543,tcp,CON,ddos
20608,1.8472816353799404,50,12,53.366102255840886,784,43163,4915.913140923854,85.78508439527347,udp,CON,normal
61598,2.262182333095103,17,28,107.36905841269312,3690,81138,1277.393610279503,45.148692399668775,tcp,INT,ddos
74555,1.2449096834880027,76,96,66.34475158231686,3405,150475,2724.3041537638364,94.22803135846202,tcp,CON,dos
48522,0.772388973835952,117,92,111.94204324244393,458,124596,798.6010733319043,30.74905429885293,udp,CON,reconnaissance
15188,5.117598515981823,95,27,111.17412330723003,19,36094,1646.7309079081288,86.58194057520885,tcp,CON,normal
3986,1.4175398439067735,61,92,55.392660786226614,253,91445,666.09809733504,63.935317367637786,tcp,CON,normal
43053,1.9560500379543306,102,14,69.88633114539174,364,314874,3341.10573659116,79.90546694056512,icmp,CON,reconnaissance
19564,0.6346407808688196,183,64,27.638482531278715,193,268419,2007.917809850529,3.7701284592921547,udp,CON,reconnaissance
47323,1.6627629591263438,68,22,118.8643077203208,1390,280603,4931.498873417465,27.72796517532524,tcp,CON,dos
61246,0.4472000707311312,39,43,33.398720932754976,657,435153,3269.2702017929055,84.7078853808263,tcp,CON,normal
51515,0.4217488583408008,76,97,93.99705525072616,175,9203,4586.682352571604,31.833369342244865,tcp,CON,dos
18609,1.8814377644423121,13,27,37.556974249566956,679,325743,1204.2118564455634,71.26553533602723,udp,INT,normal
67263,1.1053186580570762,66,77,37.56575840851211,1220,286251,1593.9884373644527,99.2188814581423,tcp,CON,dos
92119,1.7245897111720456,72,81,12.46444734118683,5850,486412,45336.87322818517,17.71687496687029,udp,CON,ddos
71328,0.47091277463889014,41,52,67.18793739977878,8230,205014,104814.78049967656,41.75459405037415,icmp,FIN,ddos
57226,1.3696562505163916,96,74,29.380635743046984,645,192891,1058.4576824377075,16.512671076614826,icmp,FIN,normal
73995,0.8803014851776094,92,50,17.808222536156496,365,450920,4733.609218186917,15.428645451090993,tcp,INT,dos
17222,1.3630802671244298,88,47,27.200776675313502,6270,188670,5449.77717868491,63.304282650359156,udp,INT,ddos
48507,0.5155952050718753,60,47,30.131927754526526,1335,228437,4449.301086057082,19.137603676747883,tcp,FIN,dos
20969,1.8852745207664308,72,22,60.4905106508822,3340,48414,56428.10625041255,48.26539489371539,tcp,INT,ddos
82607,2.4592996413340282,89,31,46.31137846363091,6220,269768,65738.43951548019,97.79414736219691,tcp,CON,ddos
27938,0.45148833898256957,288,38,9.059758232354188,168,104716,4986.98747270977,33.312948203875884,tcp,CON,reconnaissance
62436,0.5363427768063321,10,18,64.32389391892043,728,247257,4350.252896844091,87.36298466854626,tcp,CON,normal
49509,1.623315522144705,84,77,94.52990644320018,340,221976,4520.117552174028,39.636506141809626,udp,CON,reconnaissance
41832,1.784045924291052,44,26,68.90864507211855,97,406409,2927.7164784656197,26.286491061244178,udp,CON,normal
42934,1.8265989794870676,72,46,116.94485572996024,900,457561,4781.713278571356,33.625170311574294,tcp,INT,normal
47308,1.7218543021023698,90,73,11.898925827128423,4475,3104,3439.0583826417837,12.768647734379101,tcp,INT,dos
48341,0.7483646430901487,35,76,98.53845925863637,592,358712,4096.653229326159,67.8985155953763,tcp,INT,theft
86339,0.7534274845575613,66,13,60.683614695010064,729,230887,3604.6974447678294,50.901994468621346,tcp,CON,reconnaissance
43602,0.44118943512597725,95,49,62.59189971024982,6980,400363,97614.85156676848,61.38304631448766,tcp,CON,ddos
75957,0.25588660299598126,32,25,62.292473058011154,9610,165188,79747.27443762998,30.309277773012166,udp,CON,ddos
72179,1.7692977955761622,44,20,39.038934030088704,8830,412907,90801.76103021881,65.34649654097024,tcp,INT,ddos
85312,0.14673149074643305,21,35,38.94727715381605,4920,214427,2179.7487952751894,16.459888829164747,udp,FIN,dos
28755,4.165914420422713,18,81,75.82170895259046,640,102643,88359.15701134852,65.24727160011986,tcp,URP,ddos
43311,2.628978079357255,87,74,5.372765480888586,579,220543,1384.1250811837742,8.113815818427394,tcp,CON,normal
69894,2.9226803407297592,76,11,70.65473665017112,480,282561,3174.7404581200153,40.027315555301044,udp,INT,dos
86800,3.5574014677199974,159,54,86.95116159459165,546,201262,2618.809787349432,60.975304870714744,tcp,CON,reconnaissance
48368,0.7879066149144509,210,52,42.75979889075668,369,421116,4492.698232191009,85.53175446092102,udp,CON,reconnaissance
13202,2.8130448174658254,30,12,26.083615378216535,3450,48020,84153.67236326625,81.24150260948385,tcp,INT,ddos
2740,0.2580721058802373,16,43,25.60721613983581,442,1059,2983.143031073662,52.69500770175879,udp,URP,normal
13232,0.03281911923531352,20,89,9.821676561694574,451,490017,1565.4392111902162,88.33706973681431,udp,CON,normal
42496,2.304918355945378,54,74,10.76722858544979,9030,268542,107850.83277425938,50.590296525244035,tcp,CON,ddos
21169,0.11661258844151326,41,73,20.00337749548293,234,215094,270.8830350417227,51.71667156215617,udp,CON,normal
32625,6.701333298376012,95,16,2.3017294334653995,6750,33872,112469.1295989207,72.05536466773474,tcp,INT,ddos
10636,1.6849558834256173,92,44,31.94898266749459,157,224649,3264.922622434422,87.77823227711383,tcp,FIN,normal
9965,2.1002839365939963,45,31,36.76891310792596,793,4953,947.5440332910398,60.27164962920855,udp,FIN,normal
27786,0.4231542108623667,46,57,119.42655518148234,280,218740,112874.68031067886,94.41917559196537,tcp,CON,ddos
95047,1.680667621123788,84,41,119.00253683099739,472,140402,1631.837267250957,23.258606605261377,tcp,CON,normal
82798,0.06627260015233884,50,35,22.44667457160334,581,144445,841.4461556617347,92.43094290323951,tcp,FIN,normal
84791,2.7286255786054627,86,15,25.564645939472836,923,53611,1595.7983934188273,22.16529552412192,tcp,FIN,normal
76929,0.27881517113664717,58,55,59.02927256088134,458,288337,4805.365534623566,52.64154971449862,tcp,FIN,normal
12337,1.7928073665028208,24,64,17.854971264191484,844,333000,3763.817220683704,79.60317962239665,udp,INT,normal
77476,0.3813332298052933,22,84,60.48522493957484,1690,100500,4583.973981542811,80.1584167296808,tcp,CON,dos
27413,0.10636322375404526,62,64,47.927365186904105,742,461739,1494.4302636897803,27.81592621694644,tcp,CON,normal
82213,0.9852045893736414,126,94,38.955422303093634,904,395110,412.2881518773771,98.58952202966414,udp,CON,reconnaissance
75380,0.278204940218747,81,66,98.71279789200221,2110,302726,2813.819859177116,8.060342211948479,tcp,CON,dos
45592,1.9609142024195885,41,95,99.37429588146692,1875,29739,2415.0555664483077,3.4782747065574604,udp,CON,dos
61751,0.40685868931118685,57,72,118.5467481485802,8620,146053,90076.29646601905,84.15294590437338,tcp,FIN,ddos
90649,0.6289031643540143,77,10,26.77135060167579,649,20844,2713.4216353703328,81.901891057538,tcp,INT,normal
96135,1.2570487544544102,66,30,106.5934113797524,624,446247,1982.3942307048073,71.28174464133534,tcp,CON,normal
35455,0.5031425553713664,71,29,64.54197371494205,1495,13536,23.528801806818908,85.07740241149271,tcp,CON,dos
98538,0.7121941209805571,273,82,70.97554030045092,25,72980,2338.7860173727536,13.755925622735376,udp,URP,reconnaissance
62673,2.5361490585601665,96,38,107.55528942668882,606,439719,603.3020373574698,9.568754492975929,tcp,CON,normal
27229,0.296231706885223,33,52,113.11575293460203,66,343902,4610.013315417126,96.94026331109296,tcp,INT,reconnaissance
14430,0.12866626329301792,86,54,87.21762411281877,2645,162382,4608.5394820181355,62.423799279254546,icmp,CON,dos
84295,0.5970442478950111,25,74,41.741743989782925,3105,397655,4018.264671986424,91.98467471931323,tcp,CON,dos
67809,0.8284529125623413,17,12,58.76066909223097,1955,174135,789.4175512169631,90.64432242122314,tcp,CON,dos
82887,1.1734899188446097,28,29,73.80684863262914,278,56741,737.2793248056311,65.31398393695001,tcp,CON,normal
53016,0.6988350234716109,41,90,99.43697603829266,50,449963,2816.5948377537075,62.84745129296569,tcp,INT,dos
88075,2.340341042265096,76,46,78.95406669760128,3460,451060,90933.40248289361,35.99458039734789,tcp,CON,ddos
68937,0.060170067953697184,41,47,43.854348554898074,705,462766,4522.705893923784,14.911005595199233,tcp,CON,dos
80908,0.8478370203774177,94,83,50.14623628278396,8100,321016,111754.56184764739,68.66049526758755,tcp,INT,ddos
57379,0.7225215130108058,34,54,6.053473807010934,280,329702,19418.059278142322,81.78605699463965,udp,CON,ddos
37311,1.5643910257197824,62,51,110.91221898459588,1000,85428,124434.25507465242,54.46237500375036,udp,FIN,ddos
83684,5.084329497495511,90,55,10.575193480525858,1870,429611,19601.79320344987,5.086914011534693,tcp,CON,ddos
68828,1.07117447623033,34,69,69.59211495147468,7790,440567,105015.18101547426,14.491770569376927,tcp,CON,ddos
35257,6.500065799663297,42,22,104.59835409677737,393,384709,2934.769085961395,10.196033841520869,icmp,CON,normal
76429,0.5398403090534164,40,40,50.50440907655134,720,84874,3391.4645425561544,65.78316486290034,icmp,INT,normal
99863,0.04703188533413499,45,77,96.01525837587707,8490,208795,75497.46221462161,56.47890871368679,icmp,CON,ddos
38890,0.27167712334763583,96,71,96.45812574027578,1555,429054,4348.423243798869,46.65002939436806,udp,CON,dos
51429,0.7540998950610803,98,58,7.182464784311046,2610,3923,79638.11755430143,54.34085559009647,tcp,CON,ddos
37208,0.570428477823443,58,27,49.45783494396086,345,409349,4243.334241021349,27.595484235425793,tcp,URP,dos
50256,0.15313900961999133,53,84,82.92336737695854,380,470459,19298.111422350143,80.47271715216601,icmp,FIN,ddos
91532,0.8501950462823469,57,62,50.68299873475688,9910,433369,108338.67457645627,32.85452513725057,udp,INT,ddos
5410,0.6189969299995208,39,27,65.42052461427456,660,181028,124119.182669444,64.43011938862274,udp,CON,ddos
42439,0.1962212949623921,22,60,71.3353540948922,4750,129710,82689.19560734757,39.087424663197744,udp,FIN,ddos
95360,0.5267149730649983,52,50,18.148373978372366,494,449820,4881.807885386794,7.216652497299569,tcp,FIN,normal
7870,3.263083817648032,25,76,49.43833275661743,747,328296,1099.4957044594873,25.69514244211959,tcp,CON,normal
56863,0.5394092798022205,35,74,3.4165581388062187,4670,216852,103660.81683550499,96.50983273954684,tcp,CON,ddos
87938,1.8774114262763968,84,92,17.955980357358136,64,474146,845.3180121506289,19.05371204414904,tcp,CON,normal
25959,1.420306929067781,56,15,61.47097535111645,3735,332465,2579.762222464905,10.492869356110734,tcp,CON,dos
76303,0.8357786655293538,138,83,68.8307461666593,665,198519,3320.2085538412216,29.11521922269835,tcp,CON,reconnaissance
19769,0.40973341499639787,12,46,17.548982556592886,180,403887,3301.3452332425536,87.7925907964656,udp,CON,normal
96331,0.6907090680460793,35,21,90.67455680622025,678,51568,3354.3376231661205,30.602642432635896,tcp,CON,normal
26146,1.3451263758382423,72,90,44.75917355663125,845,325026,1604.6913726533044,41.73801396292133,udp,INT,reconnaissance
75623,0.6479135698995362,75,11,110.47807080939181,9890,250017,121715.20282326815,31.007692130236762,tcp,FIN,ddos
26443,0.36290945722407897,37,62,46.520139133925476,787,278023,32.86431466839408,98.89735627046801,udp,CON,normal
81949,0.18573273750067798,93,34,17.978167360936112,990,104639,77625.75359247078,99.98750991412935,tcp,INT,ddos
25597,3.1774848535712645,47,37,90.95669707123224,537,444311,4330.561986149696,48.27727532503182,tcp,INT,normal
75792,0.8705663051381844,53,54,68.13652825191903,1520,32527,4455.576914436461,78.48257095685199,tcp,CON,dos
42407,1.4720773980307906,62,46,46.40319350113044,730,119045,90026.37466160052,22.005983756639345,tcp,FIN,ddos
40525,1.0112242602479828,267,26,42.71550365470795,957,400730,2874.103541402148,37.429514669416406,tcp,CON,reconnaissance
23333,3.0902411447017664,13,78,18.093126057898967,5470,81102,57168.23863104305,67.93396714287383,tcp,FIN,ddos
15765,1.1875790253887641,243,65,40.900814461293905,947,261949,2247.6350229768495,28.632840056518994,tcp,FIN,reconnaissance
27564,0.9831454866873907,53,67,3.5222675732592266,715,20287,2125.553147242181,22.469874285317783,udp,CON,dos
87676,3.8774417094314693,55,92,60.288727287178446,1070,391050,3499.4932475076075,92.22378819955203,udp,CON,dos
36371,1.9077865564316796,93,13,107.6069522939065,7170,334177,91401.72692297667,24.42980759016512,tcp,CON,ddos
5063,0.17741520495717267,35,64,95.43990021504304,3050,159836,64346.50669561632,5.9277818940873805,tcp,CON,ddos
44646,0.2934831184300682,22,58,3.4235151433085127,4140,368717,92602.11861082874,75.10880139748173,tcp,FIN,ddos
7245,2.3205601515150907,78,47,105.75135789186163,917,13219,2642.3230632388713,24.32682879288014,tcp,INT,normal
6373,2.7104740255210795,53,54,54.27952714107751,3645,180955,486.84878003047794,45.018414737870415,tcp,CON,dos
85502,1.1818160288999255,62,39,22.90778495839391,1725,14363,4258.090185791363,11.155703396591798,tcp,FIN,dos
