flow_duration,total_fwd_packets,total_bwd_packets,fwd_pkt_len_max,fwd_pkt_len_min,bwd_pkt_len_max,bwd_pkt_len_min,flow_bytes_s,flow_pkts_s,flow_iat_mean,flow_iat_std,active_mean,idle_mean,label
388842,428,297,292,19,539,6,149069.80383701462,2323.0945809946156,22507.853946460764,4093.3597003645737,253.2933664074921,940909.8318348023,bot
9031619,2808,60,1366,19,1070,26,596905.5575713528,36057.73171058182,26989.94502961255,14054.504803069247,86951.33119652564,302745.6918671758,ddos
677035,108,457,1616,54,1260,20,824816.464620828,6317.469500044718,3113.5281209859704,15931.159062866085,72670.25872297285,291740.49367330654,portscan
7793704,240,460,1876,4,116,34,181031.81181671933,5033.929458418292,33629.01440566954,15664.75302980949,76951.89250150381,545635.5218016765,normal
401172,216,303,1736,0,150,23,222901.8733240722,2585.402239862034,7652.677372704447,561.0401039436485,5631.175920039666,16589.17164082141,portscan
6722941,177,445,152,10,1106,31,201781.54767243573,1682.4553642898668,2069.4150873445687,18610.273278014367,35209.37304541379,295070.47915425245,normal
2095737,53,339,947,46,1080,11,997501.5533375888,7226.282294793061,42332.974706533234,14292.725542330669,64230.10847921832,766438.2024702299,dos
2788402,330,348,108,9,1752,22,229521.6182345562,8132.335725501071,25694.778220868644,16255.75066113672,22891.967919360857,863163.4482690453,normal
7843327,392,447,704,60,983,35,266918.3932816875,39196.84044814691,28989.949002409307,12914.912289429998,83196.91105177012,392836.9796471929,ddos
5581572,369,440,843,46,1408,48,47925.66880571647,4249.282702974006,10319.244635082472,10582.463456149464,40828.64209576036,916249.4246152409,normal
9344718,912,323,24,27,1243,28,983278.4518553071,107024.55562863016,524.9215538649613,12893.559546505701,80108.66555294779,282921.6212604241,ddos
9131972,3600,301,376,44,1308,2,246754.1649131728,70384.05547958166,47610.64381025836,7202.661737307762,87614.20760634932,38729.10747355174,ddos
8269941,95,368,1386,46,1003,42,725233.1603230623,9612.574576867275,46420.73596700143,9156.306037360042,47549.76437343629,165411.7052793277,normal
4859733,3576,27,223,33,1777,7,26368.5333427911,19441.187273799802,38719.26560518555,14248.611736139654,22718.568748956404,866906.2381121572,ddos
4468952,200,484,1717,53,433,33,783402.9918254988,128152.37864150261,23685.130565830623,13352.898714514971,38110.45314813733,968174.6143106064,ddos
7742337,1056,76,1616,12,319,56,750610.4917393693,45912.05467239165,15887.873941757787,11870.671848249374,49940.13536909074,607284.6490266636,ddos
6750077,179,120,490,43,1634,13,84152.82069791907,6870.50026899445,7812.344597566394,984.2778827149145,45529.341466231286,729842.8373204466,normal
419603,395,2,483,24,241,35,122601.83756106402,2537.0249442675618,4055.211212865447,5755.883297558926,467.27523130134506,834650.8105848784,dos
6488100,145,36,516,22,464,62,295109.2761238089,9664.699703542728,22870.680667636643,12069.35839627389,8448.984810316606,190818.27110250248,dos
7586644,364,431,721,35,202,47,354667.9326966209,501.4376297152098,39614.43905696782,9272.419836855554,45626.01086785599,549819.6143967961,dos
8318949,450,146,856,62,548,45,783499.7178396233,5135.762111768848,36298.85067023979,6761.652383953451,43687.3468693616,938157.4847110942,normal
7609065,198,91,82,59,757,31,61188.97928732236,9105.14171596351,37799.140042229104,14340.503412063155,89004.32727103404,355885.2114108245,dos
158353,457,338,1599,11,1468,6,650239.5600334599,4698.457589899454,5941.321582513785,7740.593972630345,27669.404158854606,990543.0336054596,dos
9058453,325,272,258,46,1663,9,228533.9424387005,8403.478552385974,43138.827286827174,18168.300886786987,97737.51880834928,705607.0003660823,dos
8209161,672,465,559,44,1158,11,382469.24178934994,142474.37076570766,40200.57873972501,10633.88789683323,97252.14371495035,672072.8888567667,ddos
3211469,1256,465,217,1,857,54,2203.951783684377,10176.66754591439,4713.498777236623,9670.182163349475,18844.18938148279,29367.768496197266,ddos
1659637,85,376,800,19,1878,59,291123.64389845426,4888.124215343735,3566.6150230165795,6743.91893931189,2446.9488608781953,10302.55688631343,portscan
1279998,3656,86,1726,15,1599,39,171337.95658308006,102963.8529883381,18767.457917861197,2684.633460636756,19779.14850719019,158178.06586006866,ddos
2364940,476,39,49,13,785,22,503972.159283915,8321.791683137382,36758.228551086875,192.15291130652014,41946.413032058714,933068.4766646636,normal
771243,253,177,685,52,540,10,158192.33639086795,1631.6401476395079,43025.5651628965,13537.815176120474,36742.71524270164,792334.7788698394,normal
6698047,375,328,1252,1,486,51,835817.6182173598,5667.893996970265,18792.524646840753,1307.501044520536,47358.83320795364,516368.4198363043,dos
3906477,576,284,1106,48,1905,12,882905.6803252547,24439.522710925947,6550.635820357989,6500.753867020448,69183.37720376307,491447.3275667507,ddos
1461533,223,434,1884,15,1761,11,845289.6480513168,7553.992490161273,4137.258563262354,17512.70283046551,51806.83779626304,128078.50611257409,dos
3348649,2208,41,1100,3,571,6,981802.8220225164,42696.63612760689,31945.7155092786,9561.68042612414,34477.73611656767,386768.2216419067,ddos
9715033,283,284,1875,42,1509,52,914646.4080579546,2688.253332507789,24903.927479569527,17667.338176840498,67570.29577313825,149907.38705181304,normal
7753738,264,65,1763,12,1589,62,279787.9125583849,7698.04134500063,45103.38907407376,1230.3844381796348,33419.0986276669,272421.0186527546,normal
5580527,246,123,1476,37,839,43,314461.0228490098,8420.090977163989,47676.87018971674,16867.748085799038,35265.80340156685,6401.404801208321,normal
1576945,2728,144,1351,48,660,9,532659.4629168295,51501.433919467556,44903.89839420259,18629.697953824965,34323.304165780086,382064.6931205089,ddos
988822,488,119,1618,0,404,6,384957.64419856446,75166.12453473207,3790.9229277434965,18272.474633877777,30400.725421062634,670578.7465627631,ddos
2037498,412,108,1803,8,1593,50,969911.025566106,6934.636179492058,2844.069682594433,6730.393040283511,70050.82065353276,687264.912402495,portscan
3527210,471,414,1509,20,1456,57,339531.11694926285,7451.727134438477,11947.982634958287,1902.2894134637868,17498.088571241045,416464.89335705416,dos
4289739,454,91,1696,17,1571,26,740082.3814552198,7701.203057502342,3442.472189451322,18301.453295265794,77435.25202548888,729457.8762337766,normal
6398997,2072,490,1648,42,656,6,575361.7023595457,58559.077736060804,45914.44422413604,3147.185179540497,92257.05228753158,424285.9356620156,ddos
1065660,453,367,1150,31,1273,54,956480.7029994114,5363.464977651963,44740.355017128124,10920.03641833561,27628.06413836747,902756.8827206027,normal
7990000,457,307,1920,45,1103,49,744517.6186126258,1095.5602018610668,19544.450408539185,8149.092166577776,70407.85543047822,316364.7414766563,normal
7189304,7,422,619,33,948,23,303645.83938246995,9485.521754529866,47935.910914126434,19157.098742541955,60397.927535819406,602565.8457027848,dos
6707532,188,59,1037,19,14,22,197068.3568576105,7014.18869298654,28171.64798862473,8318.814596821978,29952.861229113503,102123.18741950554,normal
8349165,4,349,1344,42,974,24,854618.2519923946,3755.5884970737766,21707.24070008823,7406.209171856828,23636.59643563939,500135.5145073548,normal
2754136,1848,226,639,1,1063,43,911014.4386693824,58442.76805637735,27487.004566123378,11736.069737688309,94385.95260239988,378511.96578326926,ddos
6934298,133,239,1089,3,1104,35,831094.2784614958,904.9317682605649,21108.557696239335,10555.012700251633,69711.1336424373,257013.7793222187,normal
7389534,3160,434,96,62,1533,56,737449.5689244547,68539.28967567623,14601.442468578598,9042.556457596622,64465.91204771598,317158.95565095363,ddos
91756,1000,211,748,58,306,32,321730.0412503175,100954.08250519224,9063.296123052027,10051.792424610347,99694.37931017867,318453.4825579676,ddos
2162866,15,399,1212,44,704,36,505373.1380758598,9525.55014900168,23036.652906720097,1968.949622184981,35335.82524865637,484151.229397088,normal
353253,448,97,833,37,396,41,915702.9223716706,6475.899086677841,26543.532916533983,18698.295823680794,22877.50761384578,843310.7475209368,dos
6724604,482,13,1172,6,677,38,134897.46515210255,6507.1496185937185,41082.869382720826,5007.174879110064,32977.37320905858,487138.0681716351,normal
3453808,104,217,1756,21,969,51,494919.2026351669,117962.40761255345,23674.19216136097,11402.741259332252,17014.8303436081,208308.00729955445,ddos
4101253,944,467,727,19,864,60,355509.35502799443,76471.49364923344,41472.29097676272,709.5666998934158,92497.73649653264,69127.00264221882,ddos
988038,240,169,1903,57,1945,62,677489.575392759,321.4856269931092,47733.063526585924,5913.387500673106,69689.20288681511,349567.20180694014,dos
7074633,263,306,287,34,1227,6,634069.8199866285,8898.585762664114,7215.4329802824595,13774.035673897632,60495.006742002355,157281.2049620249,portscan
9370722,360,279,1643,3,210,29,560057.3469193156,4024.7734477066947,5994.526535296289,9147.27661081993,80656.26062123523,835757.5538828977,dos
3801165,48,362,784,59,398,59,279615.6276648376,147699.73514739308,23068.653311174236,14603.328716318585,51584.418866213135,994979.010492882,ddos
862939,440,209,1793,52,1396,30,159550.2448478444,4063.8380635663584,42836.91939628619,3108.2427370193045,19076.619004583972,848569.7171882304,dos
1064467,2560,255,604,19,1412,56,784338.3560772323,100250.672541582,24587.18384157299,19761.382583080787,15425.232366010821,384687.7038299992,ddos
9495331,1848,170,438,34,257,44,991749.3009930204,68981.83853128775,40538.27717123068,8914.514736319139,52262.78776863765,81049.91632811875,ddos
234998,434,72,889,32,114,45,169094.0687347161,2324.2714247111526,7759.394441057155,10775.77954322309,80546.44837138828,709406.4359382497,portscan
461222,30,146,1910,50,333,36,75792.29061570959,9307.722102491332,8000.640454280892,5151.65198469264,22165.613398228877,668093.7865594145,dos
675125,22,339,1204,58,348,20,745730.8512135404,6271.940084100244,16481.119412027674,6782.949198874453,70491.3731961584,67226.85653478766,normal
4264650,409,316,1101,20,232,33,343855.7560970912,4505.27200749768,38197.911232968596,13091.760587376633,24980.270019712014,788779.6839724983,dos
7537068,156,105,403,44,1532,45,213003.5818762174,1441.760394121341,7967.305535190388,6834.537506100005,43282.36820332575,824533.4954493602,normal
5477935,944,93,1928,13,448,20,525125.6551131612,149866.0620886321,21145.25744196716,14370.958604589854,6115.178480675642,717784.7890351218,ddos
1605852,340,62,822,30,1100,39,675214.533836768,8951.466541622432,6876.445735823961,5717.179441695508,50324.32217964862,727674.2183727105,normal
807140,423,153,529,21,827,19,214849.03369650486,4227.908519924384,11792.847291604983,15309.177423903477,16928.21169166685,689773.6955857149,normal
6634686,3608,254,449,59,607,33,994503.5692956707,25719.839157066992,14288.195681890506,13499.254521416,84428.9960236021,436151.8494055209,ddos
4132543,389,350,1383,47,97,7,328224.18431852554,296.9630803433699,26517.95842918609,4242.008268889137,95737.88798051492,616306.9701389279,normal
5232290,193,34,597,29,567,31,314953.022933665,1518.4364239528093,9119.222354390004,1000.673738741733,8386.768395038991,616796.4591040843,portscan
7920437,399,322,959,28,1653,51,423000.86929842184,5344.337965413031,19284.029950419503,18604.241494146794,53380.34300574125,537753.8808888076,normal
2154928,346,311,1069,35,461,29,745029.2903083651,8157.941878156913,42499.78272873715,4703.804654111281,70412.30089179112,603909.0369159945,dos
5778828,1560,295,1853,48,499,63,873257.3090743555,54529.210554540376,34761.93227819936,11543.71746669794,6533.735497620097,399445.3680470962,ddos
5293448,168,252,608,41,630,28,323986.11060608964,4339.869249683134,39024.8800670737,5957.063957319817,55367.16613877577,678294.1224731803,normal
9422096,3016,156,817,28,1061,4,118747.40209959401,70991.57928462156,38112.69113177732,13163.975855843208,93669.73994363626,227003.22241531868,ddos
2785075,489,133,391,6,1720,29,256130.82135186228,175.86232217007915,15112.879775165944,14025.032560855168,52652.38502377107,853287.8669206381,normal
8371323,239,435,947,31,1381,11,84279.61787790661,1770.4922097950518,11820.161204791428,1486.1287231863485,62100.31815241664,850931.815222057,dos
8840697,362,128,1079,12,1265,38,630344.4918151667,5009.137806114988,48879.38601079208,1000.3752647584596,32757.513448319896,497862.1275197568,dos
9208263,482,435,1574,56,1074,26,740696.1657952447,2794.006445510731,36893.993815926064,19814.80045857631,61514.98942757253,496592.7515390254,dos
4859482,244,279,1833,62,1448,52,429266.54176391044,5233.277123775927,18295.25612341177,15360.897851103928,88800.48650166826,399047.6858549145,normal
4912401,69,357,1876,12,1998,12,952795.0481856393,1081.09003833701,27723.572373322328,5231.694256946713,32933.61926859926,45742.3554764107,dos
8126592,760,417,1868,53,126,46,727523.823930168,120422.58829798452,38795.837312627154,9827.593647726837,77221.0968444347,143265.04477132153,ddos
3077126,499,370,1310,13,1126,9,379658.8710448074,7837.466101204925,2797.852696058649,19159.633208856318,57067.879941804844,714488.1604687626,normal
148569,77,251,1837,5,1989,35,102213.85745931877,6698.623455617157,4960.635491711386,10877.226964893567,25723.91520599261,142740.99953886686,normal
4170655,171,134,1475,15,476,30,493704.1049054401,5314.445460840633,1263.722897328987,8385.83666158508,39137.68566308064,412045.0011263167,normal
516494,1,330,1062,40,1252,15,503835.53740037914,3898.897066211624,8211.706591032598,751.5519663863035,35793.249738032304,354226.0975422334,normal
2090925,406,10,1382,51,722,38,550586.9675402798,6826.565317224595,5976.527180496867,11695.63990835425,46843.31185252234,219526.2767962609,normal
8908820,496,291,159,47,435,44,682449.4800805381,117273.19037589499,23158.018360307164,17633.09022754591,11276.785767485153,528840.1810362635,ddos
3290403,207,147,86,20,1408,35,264382.7006784403,8085.943264798578,14367.101908642799,10856.259292648961,15086.87197221249,363070.75924904854,normal
7415971,1232,318,1034,52,84,25,2484.466369574667,52138.08824903127,2289.021689421934,15635.609777130256,37843.58927569784,759532.7229651826,ddos
8090533,274,79,1867,61,1382,43,812844.7398328611,1939.5684891402818,22477.6964936731,17719.548314772128,56194.814982644246,638972.2027793903,normal
2418953,48,190,1573,43,785,19,823536.6941209956,3418.3754194811204,28933.05216477494,8146.361662155413,61794.627321464955,480537.59946332895,dos
5244886,137,452,1412,15,26,62,911621.766905182,77.35097768909961,18517.811040334873,8231.649306368543,91038.45606834006,575477.7349796928,normal
7249227,8,343,280,4,859,33,969036.639842498,63484.964932443705,13024.84780334574,18427.77681225327,56891.74075005099,431179.0655029629,ddos
8920957,235,29,1667,23,71,36,159171.44284938867,2734.8934745783895,19528.87495103476,6812.3425732049145,72979.03930205546,783388.0816267292,normal
7197277,393,413,1963,42,1118,7,353871.67210746615,7900.4202447660655,25999.711514395014,13230.141133564624,48172.1563989093,960413.5643788595,dos
4384177,256,358,993,0,587,3,851359.2341151412,6748.155917705623,21807.027130001556,12397.94232451618,52336.27848755282,766838.6179995551,normal
1129875,407,367,646,9,1449,58,933999.3900936366,259.94277886156215,934.5685875991487,9703.437370214802,58992.39159022972,861705.3380143747,portscan
8125348,107,494,1721,42,1029,28,14529.53295485837,1442.954454862578,4569.468826246817,12839.610297993573,52213.62242019405,783663.6752897649,portscan
2197016,1384,228,598,46,1113,30,387533.9757288959,81329.3875709753,36019.45884923238,14062.817776839236,30943.191901675138,407611.72419660207,ddos
6241702,130,480,1810,57,1615,1,113385.89379988506,6181.01106206763,41001.65231493941,18496.220373083903,97731.90343666446,854157.8819268212,dos
1171033,398,83,1625,58,1245,24,788458.2659570163,7688.818448471158,21982.524215983147,16015.269867085437,61873.56304953433,37949.92203303304,normal
1391549,294,149,1863,34,1618,37,747130.4065355973,9682.860381616088,49689.7191406617,7160.652075404097,34613.731506105614,885554.2968094533,dos
